batchsize,trial_id,engine,elapsed_time
2154,93,XGBoost,0.0105746
2154,94,XGBoost,0.0106385
2154,95,XGBoost,0.0106051
2154,96,XGBoost,0.0106094
2154,97,XGBoost,0.0106287
2154,98,XGBoost,0.0105658
2154,99,XGBoost,0.0105739
2154,100,XGBoost,0.0106444
4641,1,XGBoost,0.0217047
4641,2,XGBoost,0.021657
4641,3,XGBoost,0.0216734
4641,4,XGBoost,0.0216901
4641,5,XGBoost,0.0217538
4641,6,XGBoost,0.0217831
4641,7,XGBoost,0.0636292
4641,8,XGBoost,0.0217626
4641,9,XGBoost,0.0216637
4641,10,XGBoost,0.0215719
4641,11,XGBoost,0.021698
4641,12,XGBoost,0.02174
4641,13,XGBoost,0.0216866
4641,14,XGBoost,0.0217953
4641,15,XGBoost,0.0216937
4641,16,XGBoost,0.0217502
4641,17,XGBoost,0.0217607
4641,18,XGBoost,0.0216627
4641,19,XGBoost,0.0216303
4641,20,XGBoost,0.0217023
4641,21,XGBoost,0.021734
4641,22,XGBoost,0.0217512
4641,23,XGBoost,0.0217488
4641,24,XGBoost,0.0217674
4641,25,XGBoost,0.0217879
4641,26,XGBoost,0.0216615
4641,27,XGBoost,0.0216455
4641,28,XGBoost,0.0217059
4641,29,XGBoost,0.0216513
4641,30,XGBoost,0.0217407
4641,31,XGBoost,0.0217311
4641,32,XGBoost,0.0216744
4641,33,XGBoost,0.0216777
4641,34,XGBoost,0.0216556
4641,35,XGBoost,0.0216584
4641,36,XGBoost,0.0217018
4641,37,XGBoost,0.0216715
4641,38,XGBoost,0.0216939
4641,39,XGBoost,0.0216672
4641,40,XGBoost,0.0217302
4641,41,XGBoost,0.0217392
4641,42,XGBoost,0.0216768
4641,43,XGBoost,0.0217199
4641,44,XGBoost,0.0217268
4641,45,XGBoost,0.0216699
4641,46,XGBoost,0.0216832
4641,47,XGBoost,0.0217466
4641,48,XGBoost,0.0217853
4641,49,XGBoost,0.0217094
4641,50,XGBoost,0.0217721
4641,51,XGBoost,0.0217388
4641,52,XGBoost,0.0217004
4641,53,XGBoost,0.0215588
4641,54,XGBoost,0.0217083
4641,55,XGBoost,0.0651376
4641,56,XGBoost,0.0217218
4641,57,XGBoost,0.021718
4641,58,XGBoost,0.0216994
4641,59,XGBoost,0.0217049
4641,60,XGBoost,0.0217066
4641,61,XGBoost,0.0217133
4641,62,XGBoost,0.0217135
4641,63,XGBoost,0.0217011
4641,64,XGBoost,0.0216241
4641,65,XGBoost,0.0216541
4641,66,XGBoost,0.0217624
4641,67,XGBoost,0.0217752
4641,68,XGBoost,0.0218058
4641,69,XGBoost,0.0217032
4641,70,XGBoost,0.021693
4641,71,XGBoost,0.0217993
4641,72,XGBoost,0.0216606
4641,73,XGBoost,0.0217214
4641,74,XGBoost,0.021708
4641,75,XGBoost,0.0216737
4641,76,XGBoost,0.0217328
4641,77,XGBoost,0.0215623
4641,78,XGBoost,0.0216057
4641,79,XGBoost,0.0217967
4641,80,XGBoost,0.0218165
4641,81,XGBoost,0.021668
4641,82,XGBoost,0.0217109
4641,83,XGBoost,0.0217066
4641,84,XGBoost,0.0218012
4641,85,XGBoost,0.0216689
4641,86,XGBoost,0.0217137
4641,87,XGBoost,0.0216732
4641,88,XGBoost,0.021616
4641,89,XGBoost,0.0217991
4641,90,XGBoost,0.0217044
4641,91,XGBoost,0.0216465
4641,92,XGBoost,0.0217512
4641,93,XGBoost,0.0588868
4641,94,XGBoost,0.0217316
4641,95,XGBoost,0.0216339
4641,96,XGBoost,0.0218465
4641,97,XGBoost,0.0217612
4641,98,XGBoost,0.0215983
4641,99,XGBoost,0.0218289
4641,100,XGBoost,0.0217197
10000,1,XGBoost,0.0423043
10000,2,XGBoost,0.0423276
10000,3,XGBoost,0.0421541
10000,4,XGBoost,0.04216
10000,5,XGBoost,0.0421329
10000,6,XGBoost,0.0423577
10000,7,XGBoost,0.0421593
10000,8,XGBoost,0.0462182
10000,9,XGBoost,0.0422378
10000,10,XGBoost,0.0423405
10000,11,XGBoost,0.0420966
10000,12,XGBoost,0.0423245
10000,13,XGBoost,0.0422854
10000,14,XGBoost,0.0422187
10000,15,XGBoost,0.0422413
10000,16,XGBoost,0.0423846
10000,17,XGBoost,0.042383
10000,18,XGBoost,0.0422218
10000,19,XGBoost,0.0423162
10000,20,XGBoost,0.0423288
10000,21,XGBoost,0.042161
10000,22,XGBoost,0.042151
10000,23,XGBoost,0.0424676
10000,24,XGBoost,0.0423446
10000,25,XGBoost,0.0423281
10000,26,XGBoost,0.0424504
10000,27,XGBoost,0.0422955
10000,28,XGBoost,0.0422065
10000,29,XGBoost,0.0421634
10000,30,XGBoost,0.0421374
10000,31,XGBoost,0.0813427
10000,32,XGBoost,0.0422072
10000,33,XGBoost,0.0424111
10000,34,XGBoost,0.0423028
10000,35,XGBoost,0.0422304
10000,36,XGBoost,0.0421901
10000,37,XGBoost,0.0422246
10000,38,XGBoost,0.0422502
10000,39,XGBoost,0.0422895
10000,40,XGBoost,0.0424056
10000,41,XGBoost,0.0423713
10000,42,XGBoost,0.0422728
10000,43,XGBoost,0.0422716
10000,44,XGBoost,0.042201
10000,45,XGBoost,0.0421686
10000,46,XGBoost,0.0424156
10000,47,XGBoost,0.0423713
10000,48,XGBoost,0.0423539
10000,49,XGBoost,0.042156
10000,50,XGBoost,0.0423002
10000,51,XGBoost,0.0422318
10000,52,XGBoost,0.0423574
10000,53,XGBoost,0.0423822
10000,54,XGBoost,0.0422666
10000,55,XGBoost,0.042377
10000,56,XGBoost,0.0422773
10000,57,XGBoost,0.0422809
10000,58,XGBoost,0.042177
10000,59,XGBoost,0.0422716
10000,60,XGBoost,0.0422037
